"filename", "language", "TypeScript", "JavaScript", "JSON with Comments", "JSON", "Markdown", "Ignore", "YAML", "XML", "CSS", "TypeScript JSX", "Prisma", "MS SQL", "CSV", "Shell Script", "comment", "blank", "total"
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/BuildingInformation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 2, 3, 54
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/CircularityModule/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 2, 7, 89
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 4, 33
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/MaterialsModule/MaterialsModule.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 10, 108
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/ResourcesModule/GwpSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 9, 90
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/ResourcesModule/PenrtSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 8, 86
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/ResourcesModule/ResourcesChartLegendTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 6, 66
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/ResourcesModule/RmiSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 3, 9, 124
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/ResourcesModule/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/[passportId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 6, 44
"/Volumes/nextcoder/code/elca/new-app/passport/app/[locale]/grp/pdf-optimized/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 5, 44
"/Volumes/nextcoder/code/elca/new-app/passport/app/api/auth/[...nextauth]/route.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Volumes/nextcoder/code/elca/new-app/passport/app/api/circularity/secret-resource/route.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Volumes/nextcoder/code/elca/new-app/passport/app/api/grp/pdf-export/[passportId]/route.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"/Volumes/nextcoder/code/elca/new-app/passport/app/api/health/route.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/nextcoder/code/elca/new-app/passport/components.json", "JSON", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Volumes/nextcoder/code/elca/new-app/passport/constants/styleConstants.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"/Volumes/nextcoder/code/elca/new-app/passport/devops/scalingoPostbuild.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 5, 16
"/Volumes/nextcoder/code/elca/new-app/passport/docker-compose.yaml", "YAML", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 5, 88
"/Volumes/nextcoder/code/elca/new-app/passport/e2e/authorization.spec.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 55
"/Volumes/nextcoder/code/elca/new-app/passport/e2e/globalTeardown.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Volumes/nextcoder/code/elca/new-app/passport/e2e/login.spec.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 66
"/Volumes/nextcoder/code/elca/new-app/passport/e2e/passportPage.spec.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 25
"/Volumes/nextcoder/code/elca/new-app/passport/elca_db_init.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205008, 0, 0, 2836, 3218, 211062
"/Volumes/nextcoder/code/elca/new-app/passport/env.mjs", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 39
"/Volumes/nextcoder/code/elca/new-app/passport/git-conventional-commits.yaml", "YAML", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 9, 4, 44
"/Volumes/nextcoder/code/elca/new-app/passport/i18n.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15
"/Volumes/nextcoder/code/elca/new-app/passport/i18n/routing.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 18
"/Volumes/nextcoder/code/elca/new-app/passport/instrumentation.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Volumes/nextcoder/code/elca/new-app/passport/jest.config.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Volumes/nextcoder/code/elca/new-app/passport/jest.setup.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Volumes/nextcoder/code/elca/new-app/passport/lib/db/db-test-setup.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 66
"/Volumes/nextcoder/code/elca/new-app/passport/lib/db/db-test-teardown.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/disturbingSubstances/addOrUpdateDisturbingSubstance.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 78
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/disturbingSubstances/removeDisturbingSubstances.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/disturbingSubstances/updateDisturbingEolScenarioForS4.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getElcaComponentDataByLayerId.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getElcaElementDetailsAndComponentsByComponentInstanceIdAndUserId.ts", "TypeScript", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 29, 222
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getElcaElementsForProjectId.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 27
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getElcaProjectData.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getElcaProjectsForUserId.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getProjectCircularityIndex.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 53
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getWeightByProductId.test.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/getWeightByProductId.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 85
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/updateDismantlingPotentialClassId.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/updateSpecificScenario.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/updateTBaustoffProductOfLayer.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/server-actions/utils/getElcaComponentDataByLayerIdAndUserId.ts", "TypeScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 95
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/utils/calculate-circularity-data-for-layer.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 98
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/utils/calculateEolBuiltPoints.ts", "TypeScript", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 189
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/utils/calculateEolDataByEolCateogryData.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/utils/calculateVolumeAndMass.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 21
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/circularity/utils/dismantlingPotentialClassIdMapping.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 24
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versionType.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 27
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/circularityDataUtils.test.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 87
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/circularityDataUtils.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 94
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/din276Mapping.ts", "TypeScript", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 233
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/enrichtComponentsArrayWithDin276Labels.test.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 62
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/enrichtComponentsArrayWithDin276Labels.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 45
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/mergeDin276HierarchyWithBuildingComponents.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 79
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/passportJsonSeeder.ts", "TypeScript", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 303
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/passportParser.test.ts", "TypeScript", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 267
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/passportParser.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/data-schema/versions/v1/passportSchema.ts", "TypeScript", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 40, 242
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/getPassportData.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/circularity/circularity-data-aggregation.test.ts", "TypeScript", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 261
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/circularity/circularity-data-aggregation.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 93
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/materials/materials-data-aggregation.test.ts", "TypeScript", 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 475
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/materials/materials-data-aggregation.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 142
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/materials/materials-data-presentation-enrichment.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/resources/resources-data-aggregation.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 29, 420
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/grp/modules/passport-overview/resources/resources-data-aggregation.ts", "TypeScript", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 244
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/shared/basic-types.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/types/domain-types.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 90
"/Volumes/nextcoder/code/elca/new-app/passport/lib/domain-logic/types/helper-types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/nextcoder/code/elca/new-app/passport/lib/ensureAuthenticated.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"/Volumes/nextcoder/code/elca/new-app/passport/lib/ensureAuthorized.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 29
"/Volumes/nextcoder/code/elca/new-app/passport/lib/errors.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Volumes/nextcoder/code/elca/new-app/passport/messages/de.ts", "TypeScript", 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 463
"/Volumes/nextcoder/code/elca/new-app/passport/messages/en.ts", "TypeScript", 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 461
"/Volumes/nextcoder/code/elca/new-app/passport/messages/es.ts", "TypeScript", 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 415
"/Volumes/nextcoder/code/elca/new-app/passport/messages/wip.json", "JSON", 0, 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 521
"/Volumes/nextcoder/code/elca/new-app/passport/middleware.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 13
"/Volumes/nextcoder/code/elca/new-app/passport/next-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6
"/Volumes/nextcoder/code/elca/new-app/passport/next.config.mjs", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 31
"/Volumes/nextcoder/code/elca/new-app/passport/package.json", "JSON", 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 173
"/Volumes/nextcoder/code/elca/new-app/passport/passport-json-schema-draft-v1-.json", "JSON", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 66
"/Volumes/nextcoder/code/elca/new-app/passport/playwright.config.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 84
"/Volumes/nextcoder/code/elca/new-app/passport/postcss.config.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/nextcoder/code/elca/new-app/passport/prettier.config.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20240704125105_init/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 2, 23
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20240710174104_move_to_passport_json/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 25, 2, 45
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241112155910_t_baustoff_initialization/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 10, 15, 66
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241113112904_circularity_enrichment_related_db_renamings/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 1, 9
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241113113022_circularity_enrichment_related_db_renamings/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 25, 20, 87
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241113171530_disturbing_substances/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 6, 22
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241114121159_add_disturbing_substance_name/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241114160954_disturbing_substance_iteration/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241118142608_add_unique_constraint_on_name/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 1, 9
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/migrations/20241119161148_add_disturbing_eol_scenario_for_s4/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/prismaClient.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/queries/db.ts", "TypeScript", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 249
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/queries/legacyDb.test.ts", "TypeScript", 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 281
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/queries/legacyDb.ts", "TypeScript", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 19, 393
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/queries/utils.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 28
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/schema.prisma", "Prisma", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 12, 21, 120
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/schemaLegacy.prisma", "Prisma", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1481, 0, 0, 0, 5, 220, 1706
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/seeding/dbSeeder.ts", "TypeScript", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 210
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/seeding/obd_tbaustoff_mapping.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 589, 0, 0, 0, 589
"/Volumes/nextcoder/code/elca/new-app/passport/prisma/seeding/tsconfig.json", "JSON with Comments", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Volumes/nextcoder/code/elca/new-app/passport/public/chevron-down.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Volumes/nextcoder/code/elca/new-app/passport/public/component-layer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Volumes/nextcoder/code/elca/new-app/passport/public/missing-circularity-data-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 38
"/Volumes/nextcoder/code/elca/new-app/passport/public/user_profile_placeholder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Volumes/nextcoder/code/elca/new-app/passport/renovate.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Volumes/nextcoder/code/elca/new-app/passport/report-bundle-size.js", "JavaScript", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 134
"/Volumes/nextcoder/code/elca/new-app/passport/reset.d.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Volumes/nextcoder/code/elca/new-app/passport/styles/global.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 20, 76
"/Volumes/nextcoder/code/elca/new-app/passport/styles/print.global.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 25, 95
"/Volumes/nextcoder/code/elca/new-app/passport/styles/tailwind.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/nextcoder/code/elca/new-app/passport/tailwind.config.js", "JavaScript", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 77
"/Volumes/nextcoder/code/elca/new-app/passport/tsconfig.json", "JSON with Comments", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"Total", "-", 6238, 311, 52, 777, 287, 26, 186, 64, 129, 6573, 1568, 205145, 589, 7, 3845, 5284, 231081